EP-1169089-A1	20020109	SPREIZVORRICHTUNG	WEBER HYDRAULIK GMBH	EISTERLEHNER LEOPOLD
EP-1887446-A1	20080213	Verfahren zur seriellen asynchronen Übertragung von Daten in einer Anordnung zur Überwachung, Steuerung und Regelung einer betriebstechnischen Anlage eines Gebäudes	SIEMENS AG	HAMMER JOERG
EP-0775629-A1	19970528	Verfahren zur Bekämpfung von Seeminen	DIEHL GMBH & CO	SCHLEICHER ULRICH
EP-0340756-A1	19891108	Verfahren und Vorrichtung zur Überwachung des Vergleichmässigens mindestens eines Faserverbandes in einem Regulierstreckwerk.	ZINSER TEXTILMASCHINEN GMBH	KONIG HERBERT,STAHLE GERHARD
EP-0247412-A1	19871202	Schlagzähe Polyarylensulfidmassen.	BAYER AG	TRESPER ERHARD DR,BOTTENBRUCH LUDWIG DR,BIER PETER DR,REINKING KLAUS DR
EP-1464746-A1	20041006	Nadel für Strickmaschinen und Verfahren zum Teilen einer Masche	STOLL & CO H	STOLL THOMAS
EP-0489192-A1	19920610	Wassergekühlter Kondensator.	ASEA BROWN BOVERI	SVOBODA VACLAV
EP-0432810-A1	19910619	Pressgegossener Leichtmetallkolben für Verbrennungskraftmaschinen.	ATSUGI MOTOR PARTS CO LTD	GOELDER KARL,HENNING WOLFGANG DR,WEISS FRANZ DR,MIELKE SIEGFRIED DR
EP-0886775-A1	19981230	VERFAHREN UND TAUCHMESSFÜHLER ZUM MESSEN EINER ELEKTROCHEMISCHEN AKTIVITÄT	HERAEUS ELECTRO NITE INT	BAERTS CHRISTIAAN,NEYENS GUIDO
EP-0403695-A1	19901227	Verfahren und Anlage zur Verwertung von Geräteschrott.	ALAVI KAMAL	ALAVI KAMAL
EP-1039968-A1	20001004	POLYBETAIN-STABILISIERTE PLATIN-NANOPARTIKEL, VERFAHREN ZU IHRER HERSTELLUNG UND VERWENDUNG FÜR ELEKTROKATALYSATOREN IN BRENNSTOFFZELLEN	AXIVA GMBH	FRANK GEORG,MILLAUER HANS,DECKERS GREGOR,BOENSEL HARALD,SOCZKA-GUTH THOMAS
EP-0932577-A1	19990804	VERFAHREN UND VORRICHTUNG ZUM STERILISIEREN UND BEFÜLLEN VON VERPACKUNGSBEHÄLTERN	TETRA LAVAL HOLDINGS & FINANCE	FONTANAZZI PAOLO,GUSTAFSSON PER
EP-1249186-A1	20021016	Schutzschuh, Sicherheitsschuh bzw. -stiefel	UVEX ARBEITSSCHUTZ GMBH	HERRMANN HERBERT,FUMY RICHARD
EP-1431245-A1	20040623	Oberflächenmodifizierte, aerogelartige, strukturierte Kieselsäure	DEGUSSA	MANFRED ETTLINGER,JUERGEN MEYER,HANS DIETER CHRISTIAN,HORST ZEIZINGER
EP-0362631-A1	19900411	Doppler-Strömungsgeschwindigkeitsmesser.	KONTRON INSTR HOLDING	FEHR RAINER
EP-1029576-A1	20000823	Vorrichtung zur Reinigung eines Filters	JETCLEAN GMBH	ZIMMERLING FRANK
EP-0235221-A1	19870909	TRAGEGESTELL FÜR RÜCKENLASTEN, INSBESONDERE FÜR RUCKSÄCKE.	JAEGER KNUT MARKETING PROD	JAEGER KNUT
EP-1481958-A1	20041201	Herstellung von fluoridarmen organischen Verbindungen	SOLVAY FLUOR & DERIVATE	EICHER JOHANNES DR,EICHHOLZ KERSTIN,JANSSENS FRANCINE DR,BRAUN MAX DR,PALSHERM STEFAN
EP-0290767-A1	19881117	Endoprothese für femorale oder tibiale Gelenkknochenteile und angrenzende Knochenabschnitte.	HOWMEDICA GMBH	KOTZ RAINER PROF DR,HARDER HANS ERICH
EP-1036113-A1	20000920	POLYMERBLEND ENTHALTEND POLYOLEFINE	BAYER AG	SCHULZ-SCHLITTE WOLFGANG,TIMMERMANN RALF,VOIGT MICHAEL,SCHWINN GEORG,HAMULSKI MARKUS
EP-1409783-A1	20040421	VERFAHREN UND VORRICHTUNG ZUM MECHANISCH-THERMISCHEN TRENNEN VON UNTERSCHIEDLICHEN MATERIALIEN	ELLNER FRANK	MAURER ROSWITHA,ELLNER FRANK
EP-0513700-A1	19921119	Verfahren zur Herstellung von Imidazothiazolon-Derivaten.	MERCK PATENT GMBH	SCHWARZ MICHAEL DR,CASUTT MICHAEL DR
EP-1189671-A1	20020327	ANSCHWEMMFILTER	BOLL & KIRCH FILTER	LENNARTZ RUEDIGER,KANDIAH SIVAGNANAM,SCHMITZ STEFAN,TROTZKI BIRGIT
EP-1884168-A1	20080206	Verfahren zur Granulation eines L-Threonin-haltigen Tierfuttermittel-Zusatzes	EVONIK DEGUSSA GMBH	MOLL MATTHIAS,STOCKHAMMER STEFAN,POHLISCH JOACHIM,KLASEN CLAAS JUERGEN DR,ALT HANS CHRISTIAN
EP-1206418-A1	20020522	SKULLTIEGEL FÜR DAS ERSCHMELZEN ODER DAS LÄUTERN VON GLÄSERN ODER GLASKERAMIKEN	SCHOTT GLASS	KIEFER WERNER,ROEMER HILDEGARD,RAEKE GUIDO,KOLBERG UWE
EP-1624905-A1	20060215	VERNETZTES, ULTRA-HOCHMOLEKULARES POLYETHYLEN (UHMW-PE)	LEDERER KLAUS	LEDERER KLAUS,WOLF CHRISTIAN
EP-1151316-A1	20011107	VERFAHREN UND VORRICHTUNG ZUM UNTERSUCHEN DER HALTBARKEIT VON FLÜSSIGEN NAHRUNGSMITTELN MITTELS ELEKTRONENSPINRESONANZ	BRUKER ANALYTIK GMBH	SCHMALBEIN DIETER,HEISS ARTHUR H,KAMLOWSKI ANDREAS,WEBER RALPH T,JIANG JINJIE
EP-0475978-A1	19920325	WALZE.	KUESTERS EDUARD MASCHF	KUESTERS KARL-HEINZ
EP-0195191-A1	19860924	Passivspur-System zur Führung und Steuerung von fahrerlosen Transport- und Montageeinheiten.	INVENTIO AG	BOGLI PETER DIPL EL-ING ETH
EP-1124231-A1	20010816	Speicherbaustein mit geringer Zugriffszeit	INFINEON TECHNOLOGIES AG	SCHROEGMEIER PETER,HEIN THOMAS,HEYNE PATRICK,DIETRICH STEFAN DR,PARTSCH TORSTEN,MARX THILO
EP-0868168-A1	19981007	KOSMETISCHE UND DERMATOLOGISCHE LICHTSCHUTZFORMULIERUNGEN IN FORM VON O/W-EMULSIONEN	BEIERSDORF AG	GERS-BARLAG HEINRICH,KROEPKE RAINER
EP-1157051-A1	20011128	POLYMERDISPERSIONEN	BASF AG	PFAFF CHRISTIAN,DREHER STEFAN,RECK BERND,SEUFERT MICHAEL
EP-1521680-A1	20050413	VERFAHREN ZUM ERZEUGEN EINES GITTERBILDES, GITTERBILD UND SICHERHEITSDOKUMENT	GIESECKE & DEVRIENT GMBH	KAULE WITTICH
EP-0590557-A1	19940406	Verfahren zur Herstellung von 4-Acetoxystyrol.	BASF AG	MERGER FRANZ DR,BRUDERMUELLER MARTIN DR
EP-0391185-A1	19901010	Substituierte 1,8-Naphthyridine.	BAYER AG	BISCHOFF HILMAR DR,ANGERBAUER ROLF DR,SCHMIDT DELF DR,PHILIPPS THOMAS DR,PETZINNA DIETER DR DR,FEY PETER DR,HUEBSCH WALTER DR
EP-1167100-A1	20020102	Verdeck	BAYERISCHE MOTOREN WERKE AG	MINATTI JOHANN
EP-1167238-A1	20020102	Faltwand-Container	METTERNICH METALLBAU GMBH R	METTERNICH HEINZ-RUEDIGER
EP-1004950-A1	20000531	Verfahren zur Programmierung eines Automatisierungssystems	SIEMENS AG	SCHMITZ HEIKO,PFAHLMANN LOTHAR DIPL-INF,HIRSCHMANN CLAUDIA,BISCHOFF TORSTEN-HOLGER
EP-0534299-A1	19930331	Vorrichtung zur Sicherung eines Tubenverschlusses.	HENKEL KGAA	ILGNER KLAUS,FIEDLER JUERGEN
EP-1143140-A1	20011010	Versorgungsvorrichtung für ein Common Rail System	WAERTSILAE SCHWEIZ AG	NATALI SILVANO,HOFER ROBERT,DESAIT CLAUDE
EP-1122023-A1	20010808	Bearbeitungsmaschine zum Drehen und Fräsen	BERTHOLD HERMLE MASCHF	BRAUN HANS-DIETER,BERNHARD FRANZ-XAVER
EP-0124823-A1	19841114	Aufwickelvorrichtung für strangförmiges Wickelgut.	SIEMENS AG	LINS FELIX,KIRCHNER WINFRIED
EP-1859087-A1	20071128	ANTISTATISCHE TEXTILFLÄCHE	EYBL INTERNAT AG	SCHALKO WALTER
EP-1754579-A1	20070221	Vorrichtung zum Bearbeiten der Aufsetzfläche eines eine Negativform für ein Schachtbodengerinne bildenden Formprofils aus thermoplastischem Schaumstoff	SCHLUESSELBAUER JOHANN	SCHLUESSELBAUER JOHANN
EP-1648949-A1	20060426	SELBSTVERNETZENDE HOCHMOLEKULARE POLYURETHAN-DISPERSION	CONSTR RES & TECH GMBH	WEICHMANN JOSEF,WINKELMANN HERBERT,MAIER ALOIS,WOLFERTSTETTER FRANZ,KERN ALFRED
EP-1379769-A1	20040114	SYSTEM UND VERFAHREN ZUM KORRIGIEREN DES EINSPRITZVERHALTENS VON MINDESTENS EINEM INJEKTOR	BOSCH GMBH ROBERT	KLOPPENBURG ERNST,VEIT GUENTER,KUEGEL PETER
EP-1495430-A1	20050112	VERFAHREN UND VORRICHTUNG ZUR DARSTELLUNG EINES PROZESSABLAUFS	SIEMENS AG	GIRBIG PAUL
EP-1373709-A1	20040102	KRAFTSTOFF-EINSPRITZVORRICHTUNG FÜR BRENNKRAFTMASCHINEN, INSBESONDERE COMMON-RAIL-INJEKTOR, MIT EINEM RÜCKLAUFANSCHLUSS	BOSCH GMBH ROBERT	KIENZLER DIETER,KREUTZER THOMAS,FRANK KURT
EP-0564838-A1	19931013	Vorrichtung zum berührungslosen Erfassen von Daten einer thermischen Bearbeitungsmaschine.	MESSER GRIESHEIM GMBH	HENRICI REINHARD DR,ALBERT HANS-JOACHIM
EP-1223652-A1	20020717	Verfahren zum Lokalisieren eines Fehlers in einem Stromnetz	ABB RESEARCH LTD	RUEEGG WALTER,REHTANZ CHRISTIAN,DECK BERNHARD,STANIMIROV MICHAEL
EP-1547895-A1	20050629	Modular aufgebaute Seitenwand eines Wagenkastens, insbesondere für Schienenfahrzeuge, und Verfahren zur Herstellung einer solchen Seitenwand	SIEMENS AG	HUEPPERLING ANDREAS,ALTENBURG KLAUS DR,MEYER GERD DR
EP-0362139-A1	19900404	Verfahren zur fotochemischen Stabilisierung von ungefärbtem und gefärbtem Polyamidfasermaterial und dessen Mischungen.	CIBA GEIGY AG	REINERT GERHARD DR,HUBER-EMDEN HELMUT DR
EP-0303645-A1	19890222	Verfahren zur Herstellung eines Hitze-und Feuchtigkeitshärtenden Einkomponenten-Polyurethan-Dicht und Klebemittels.	TEROSON GMBH	BLANK NORMAN,SCHEFFLER INGOLF,HIRTHAMMER MICHAEL,DUCK EDWARD W
EP-1730818-A1	20061213	ELEKTRISCHER STECKHÜLSENKONTAKT FÜR HOCHSTROMANWENDUNGEN	KOSTAL KONTAKT SYSTEME GMBH	HEINEMANN PATRICK,MOHS WOLFGANG
EP-0288835-A1	19881102	Magnetsystem einer Anlage zur Kernspintomographie mit supraleitenden Einzelspulen und einem Kälteschild.	SIEMENS AG	RIES GUNTER DR,SCHMETTOW DIETER DR
EP-0743888-A1	19961127	VORRICHTUNG UND VERFAHREN ZUR LASERSTRAHLFORMUNG, INSBESONDERE BEI DER LASERSTRAHL-OBERFLÄCHENBEARBEITUNG	ARNOLD KARL H MASCH	GNANN RUEDIGER ARNOLD,POLLACK DIETER,MORGENTHAL LOTHAR
EP-0836594-A1	19980422	BENZYLHYDROXYLAMINE UND ZWISCHENPRODUKTE ZU DEREN HERSTELLUNG		
EP-1131852-A1	20010912	HALBLEITERBAUELEMENT MIT DIELEKTRISCHEN ODER HALBISOLIERENDEN ABSCHIRMSTRUKTUREN	INFINEON TECHNOLOGIES AG	KAPELS HOLGER,PLIKAT ROBERT,SILBER DIETER
EP-0486636-A1	19920527	SPEICHERKOPF FÜR EINE BLASFORMMASCHINE.	MAUSER WERKE GMBH	LANGOS PETER,LEHMANN MANFRED
EP-1169762-A1	20020109	BUSSYSTEM MIT EINER DATENBUSLEITUNG UND EINER ENERGIEBUSLEITUNG	SIEMENS AG	JUNG ROBERT,LUBER STEPHAN,KREUTZER RAINER,ZERBIAN ERICH,SABISCH WILLY,KRESS TONI
EP-1043520-A1	20001011	Abschaltkupplung	ATLAS COPCO ELECTRIC TOOLS	EISENHARDT ARMIN,KILLINGER ALBRECHT
EP-0451574-A1	19911016	Vorrichtung zum Spannen von Platten auf einen Formzylinder einer Rotationsdruckmaschine.	ROLAND MAN DRUCKMASCH	REICHEL KLAUS T
EP-1085058-A1	20010321	Azofarbstoffmischungen	CIBA SC HOLDING AG	CLEMENT ANTOINE,LAUK URS,ARQUINT ALFONS
EP-1527859-A1	20050504	OSB-Platte	FRITZ EGGER GMBH & CO	STEINWENDER MARTIN,SCHLUSEN KLAUS,JACOBS STEFAN
EP-0922165-A1	19990616	VAKUUMPUMPE	LEYBOLD VAKUUM GMBH	BURGHARD HANS-JOSEF,TENNEMANN BERND,GIEBMANNS WOLFGANG,MEYER JUERGEN,BAHNEN RUDOLF
EP-0571398-A1	19931201	TERNÄRE POLYMERLEGIERUNGEN AUF BASIS VON POLYARYLETHERKETONEN MIT EINER GLASTEMPERATUR.	HOECHST AG	HERRMANN-SCHOENHERR OTTO,KREUDER WILLI,FALK UWE
EP-0115866-A1	19840815	Papierumlenkwalze für eine nach dem Prinzip der Elektrofotografie arbeitende Druck- oder Kopiereinrichtung.	SIEMENS AG	ZOEKE SIEGFRIED DIPL-ING,MAIR EDUARD
EP-0122233-A1	19841017	Prozess zur ununterbrochenen Erhitzung für Speisen und dazugehörige Anlage.	RONCHI ALDO	RONCHI ALDO
EP-1070914-A1	20010124	Vormischbrenner	ABB ALSTOM POWER CH AG	STRAESSLE RICHARD,PAIKERT BETTINA DR,WINKLER DIETER,STEINBACH CHRISTIAN DR
EP-0876195-A1	19981111	VERFAHREN ZUM AUFTRENNEN VON AUS DER LEITERPLATTENHERSTELLUNG STAMMENDEN ORGANISCHEN PROZESSLÖSUNGEN	CIBA GEIGY AG	GOTTWALD THOMAS
EP-1522758-A1	20050413	Regelbarer hydraulischer Schwingungsdämpfer	BAYERISCHE MOTOREN WERKE AG	SCHOUTEN NIELS JOHANNES,VAN DER KNAAP ALBERT
EP-1797601-A1	20070620	VORRICHTUNG ZUR RESISTIVEN STROMBEGRENZUNG MIT BANDFÖRMIGER HOCH-Tc-SUPRALEITERBAHN	SIEMENS AG	KRAEMER HANS-PETER,SCHMIDT WOLFGANG
EP-0543171-A1	19930526	Semipermeable, poröse, asymmetrische Polyetheramidmembranen.	HOECHST AG	DELIUS ULRICH DR,WAGENER REINHARD DR,SCHNEIDER JUERGEN DR,WILDHARDT JUERGEN,KREUDER WILLI DR
EP-0759340-A1	19970226	Impulswerkzeug	COOPER IND INC	KETTNER KONRAD
EP-1318231-A1	20030611	Vorrichtung zur Entwässerung einer Faserstoffbahn	VOITH PAPER PATENT GMBH	DOELLE KLAUS
EP-0973033-A1	20000119	Ionensensor	AVL MEDICAL INSTR	WOLFBEIS OTTO S,HUBER CHRISTIAN,KRAUSE CHRISTIAN,WERNER TOBIAS,LEINER MARCO JEAN PIERRE
EP-1819486-A1	20070822	HANDWERKZEUGMASCHINE, INSBESONDERE BOHR- UND/ODER SCHLAGHAMMER	BOSCH GMBH ROBERT	FRAUHAMMER KARL,SCHNERRING HEINZ,KUHNLE AXEL,BRAUN WILLY
EP-1439285-A1	20040721	Elektromagnetisches proportionalventil mit Bypass einer Nockenwellenverstelleinrichtung einer Brennkraftmaschine	HYDRAULIK RING GMBH	CORNEA MARIUS
EP-0873059-A1	19981028	VORRICHTUNG ZUR EINSTELLUNG DER SEITENNEIGUNG EINES SCHUH-OBERTEILES EINES SPORTSCHUHES	ATOMIC AUSTRIA GMBH	LOECKER JOSEF
EP-1185446-A1	20020313	VERFAHREN ZUR BESTIMMUNG DER QUERBESCHLEUNIGUNG EINES KRAFTFAHRZEUGS	BOSCH GMBH ROBERT	FAYE IAN,WETZEL GABRIEL
EP-0562431-A1	19930929	Elektrooptische Anordnung.	MERCK PATENT GMBH	FINKELMANN HEINO PROF DR,BOHNERT ROBERT,DEROW STEPHAN
EP-0758637-A1	19970219	Verfahren zur Reinigung von Bisphenol-A	BAYER AG	HOOFTMAN IGNACE,HINZ JUERGEN DR,WULFF CLAUS DR,VAES JOHAN,EITEL ALFRED DR,VAN OSSELAER TONY DR,HALLENBERGER KASPAR,VERHOEVEN WERNER DR,VAN HERCK WILLY,MEURER KURT-PETER DR
EP-1069307-A1	20010117	Kraftstoffeinspritzpumpe mit Piloteinspritzung	ORANGE GMBH	PRILLWITZ ROLF
EP-1345751-A1	20030924	VORRICHTUNG ZUR HERSTELLUNG VON KUNSTSTOFFBEHÄLTERN MITTELS STRECKBLASFORMEN	TETRA LAVAL HOLDINGS & FINANCE	CHATARD DOMINIQUE,WILHELM LOTHAR,FUCHS JENS,KINDINGER HANS,KUHN ROLF,WLACH RUEDIGER
EP-0153353-A1	19850904	VERFAHREN ZUR RÜCKGEWINNUNG VON BUNT- UND EDELMETALLEN AUS KOHLENSTOFFHALTIGEN MATERIALIEN.	SONNENBERG HEINRICH	JESCHAR RUDOLF,POETKE WOLFGANG,WAGNER REINHARD
EP-1226598-A1	20020731	ELEKTRISCHES SCHUTZSCHALTGERÄT	FAUST MANFRED	BLECHACZ VOLKER,BAUJAN GUENTER,WINZEN LOTHAR,DAUER KLAUS,BAUMEISTER RUDOLF,WILLERSCHEIDT PETER
EP-0779970-A1	19970625	FOTOELEKTRISCHER KODIERER ZUM ABTASTEN OPTISCHER STRUKTUREN	ZEISS CARL JENA GMBH	FREITAG HANS-JOACHIM,BURGSCHAT REINER
EP-1858719-A1	20071128	FAHRZEUG MIT EINEM VERDECK UND EINER HECKKLAPPE	WEBASTO AG	BRAUN ROBERT,LEGLER DIRK,DIETL RUDOLF
EP-0484357-A1	19920513	VOLLELEKTRONISCHE ZÜNDEINRICHTUNG FÜR EINE BRENNKRAFTMASCHINE.	VOLKSWAGEN AG	GRAF VOM HAGEN SIEGBERT,STAMM KLAUS
EP-1827785-A1	20070905	VERFAHREN ZUM TROCKNEN VON KUNSTSTOFFGRANULAT	MANN & HUMMEL PROTEC GMBH	ZLOTOS MICHAEL,HILLER HANS GEORG,BECKER ACHIM
EP-1095879-A1	20010502	Vorrichtung zum Handhaben von Beuteln	INDAG GMBH	KRAFT EBERHARD,WILD HANS-PETER DR
EP-0247340-A1	19871202	Verfahren und Vorrichtung zur Isolierung von Fraktionen von Makromolekülen aus Dichtegradienten.	STRAHLEN UMWELTFORSCH GMBH	JAHNKE KLAUS-DIETER DR,PRELL HERRMANN HEINRICH DR
EP-1494929-A1	20050112	BEHÄLTER SOWIE VERFAHREN ZUR HERSTELLUNG DESSELBEN	RUNDPACK AG	KLAUSRIEGLER HEINZ
EP-0353674-A1	19900207	Phenoxyalkylsubstituierte Heteroaromaten, Verfahren zu ihrer Herstellung und ihre Verwendung zur Bekämpfung von Schädlingen.		
EP-0213114-A1	19870304	Einrichtung zur wahlweisen Begrenzung einer Fahrspur.	WIESER JOHANN	WIESER JOHANN
EP-1227952-A1	20020807	HALTENETZ	NOELLE PEPIN GMBH & CO KG	NOELLE HANS
EP-0745642-A1	19961204	Thermostabile, witterungsbeständige Polyamidformmassen	BAYER AG	EL-SAYED AZIZ DR,LANGE RALF DR,OSTLINNING EDGAR DR,GITTINGER ANDREAS DR
EP-0334806-A1	19890927	Gesteinsbohrkrone.	HILTI AG	OBERMEIER JOSEF
EP-0377596-A1	19900718	VERFAHREN UND EINRICHTUNG ZUR KRAFTSTOFFZUMESSUNG BEI EINER DIESEL-BRENNKRAFTMASCHINE.	BOSCH GMBH ROBERT	JOACHIM ERNST-ULRICH,KULL HERMAN
EP-1812199-A1	20070801	VERFAHREN ZUR REPARATUR VON TURBOMASCHINENSCHAUFELN	MTU AERO ENGINES GMBH	RICHTER KARL-HERMANN,WEISS MICHAEL
EP-1061128-A1	20001220	Verfahren und Vorrichtung zur Durchführung biochemischer Reaktionen mit hohem Durchsatz	ROCHE DIAGNOSTICS GMBH	METZLER THOMAS,SCHELS HANS
EP-1133815-A1	20010919	VORRICHTUNG ZUM STROMWENDEN, INSBESONDERE KOMMUTATOR, UND VERFAHREN ZUR HERSTELLUNG EINER SOLCHEN VORRICHTUNG	KIRKWOOD IND GMBH	WISINGER CLAUDIA,WAGNER ARMIN,EIGNER MICHAEL,ROTH DIETER MICHAEL,KOENIG ECKHARD
EP-1919742-A1	20080514	GURTAUFROLLER	VDO AUTOMOTIVE AG	LUEDICKE DANIEL,BREITSCHUH STEFAN,SCHAUTT MARTIN
EP-1799082-A1	20070627	PAPIERROLLENHALTER	SYMRISE GMBH & CO KG	LOOFT JAN
EP-1812545-A1	20070801	FLÜSSIGWASCHMITTEL ENTHALTEND ANIONISCHE UND KATIONISCHE TENSIDE	CLARIANT PRODUKTE DEUTSCHLAND	LANG FRANK-PETER
EP-0613909-A1	19940907	Verfahren zur Herstellung eines Poly-1-olefins.	HOECHST AG	BREUERS WERNER DR,BOEHM LUDWIG DR,LECHT RAINER DR
EP-1664532-A1	20060607	KOLBENPUMPE UND VERWENDUNG EINER KOLBENPUMPE	SIEMENS AG	DEICHMANN JOHANNES
EP-1033371-A1	20000906	Übergangsmetallverbindung, Katalysatorsystem, Verfahren zu seiner Herstellung und seine Verwendung zur Polymerisation von Olefinen	TARGOR GMBH	SCHOTTEK JOERG DR,KRATZER ROLAND DR
EP-1396659-A1	20040310	Antriebsriemen	CONTITECH ANTRIEBSSYSTEME GMBH	GREYDANUS YMTE,NONNAST TOBIAS,TEVES REINHARD DR,ZIMMERMANN KAY
EP-1235870-A1	20020904	BLOCKCOPOLYMERE SOWIE VERFAHREN ZUR HERSTELLUNG UND VERWENDUNG	ROHMAX ADDITIVES GMBH	SCHERER MARKUS,BOLLINGER JOSEPH MARTIN,SOUCHIK JOAN
EP-0502454-A1	19920909	Zwei- oder mehrteiliges Modell aus geschäumtem Kunststoff zur Verwendung bei Vollformgiessverfahren und Verfahren zu seiner Herstellung.	KUENKEL WAGNER & CO	SCHAARSCHMIDT EKART DR-ING
EP-1445278-A1	20040811	Celluloseether enthaltende Abmischungen mit erhöhtem Schüttgewicht, deren Verwendung in Baustoffsystemen sowie ein Verfahren zur Herstellung von Celluloseether enthaltenden Abmischungen mit erhöhtem Schüttgewicht	WOLFF CELLULOSICS GMBH & CO KG	KULL ARNE-HENNING,SCHLESIGER HARTWIG,WEBER GUNTER,DANNHORN WOLFGANG,WOLBERS PETER,JUHL HANS-JUERGEN,KLOHR ERIK-ANDREAS
EP-0483589-A1	19920506	Verbindungsvorrichtung für nebeneinander stehende Grossküchengeräte.	JUNO GROSSKUECHEN	RISCHE WERNER
EP-1446521-A1	20040818	TEXTURIERMASCHINE	SAURER GMBH & CO KG	ZENKER DIETER
EP-1042262-A1	20001011	VERFAHREN ZUR HERSTELLUNG VON ALKYLENGLYKOL MIT NIEDRIGEM GEHALT AN CARBONYLVERBINDUNGEN	BASF AG	MOHR JUERGEN,DOCKNER TONI
EP-1901402-A1	20080319	Solarsteckverbinder mit verbesserten Rastmitteln	HIRSCHMANN AUTOMATION AND CONT	HALLER WOLFGANG
EP-1843445-A1	20071010	Akkupack für ein Elektrohandwerkzeuggerät	METABOWERKE GMBH	WIESNER BERND DIPL-ING
EP-0082247-A1	19830629	Zahnärztliche Absaugeinrichtung.	SIEMENS AG	KRATOCHWILLA HANS MICHAEL
EP-0116380-A1	19840822	Elektromotor mit einem eine gebogene Form aufweisenden Statoreisen.	PHILIPS NV	BERTRAM LEO,SCHEMMANN HUGO DR
EP-0499916-A1	19920826	Aufrichteschachtel.	SEETAL PAPIER AG	SCHIESSER HANS K
EP-0674860-A1	19951004	Tragbehälter, insbesondere Rucksackbehälter.	PELZ PETER	PELZ PETER
EP-1221499-A1	20020710	Verfahren zum Spinnstrecken von schmelzgesponnenen Garnen	ACORDIS IND FIBERS BV	KRINS BASTIAAN,RUITENBERG GERRIT
EP-0522342-A1	19930113	Vorrichtung zum Bestimmen des Luft-Kraftstoff-Verhältnisses des einem Verbrennungsmotor zugeführten Gasgemisches.	SIEMENS AG	AIDAM ECKHARD,KIMMIG LUDWIG
EP-1379416-A1	20040114	PEDALBOCK		
EP-1250372-A1	20021023	VERFAHREN ZUR HERSTELLUNG RADIKALISCH NACHVERNETZTER POLYMERE	COGNIS DEUTSCHLAND GMBH	SULZBACH HORST,HOEFER RAINER,BEMMANN RALF,SKWIERCZ MICHAEL
EP-1647466-A1	20060419	Hydrauliksystem zur Bereitstellung einer Hilfskraft für eine Kraftfahrzeugeinrichtung	TRW AUTOMOTIVE ELECTRON & COMP	BENDER JOERG,JACOB HANS-ULLRICH
EP-1100329-A1	20010523	WACHSTUMSREGULIERENDE WÄSSRIGE ZUSAMMENSETZUNGEN	BASF AG	KIESSLING ULRICH,KOBER REINER,BERGHAUS RAINER,RADEMACHER WILHELM,HOEPPNER PETER,OETTER GUENTER,BORZYK OLIVER,SCHOLZ JUERGEN
EP-0997185-A1	20000503	Verfahren zum Stückigmachen feinteiliger, anorganischer Feststoffe	DSU GES FUER DIENSTLEISTUNGEN	SIMBECK KAI U,STEINBERG HANS-PETER,KOKKELING HERMANN,IN DER WIESCHE VOLKER DR
EP-0787226-A1	19970806	GEWEBEABZUGSEINRICHTUNG AN EINER RUNDWEBMASCHINE	STARLINGER & CO GMBH	STARLINGER HUEMER FRANZ
EP-0359931-A1	19900328	Verfahren zur Trennung von dampfförmigen Schwermetallverbindungen von einem Trägergas und Vorrichtung zur Durchführung des Verfahrens.	ASEA BROWN BOVERI	JODEIT HARALD DR,WIECKERT CHRISTIAN DR,HIRTH MICHAEL DR,JOCHUM JOACHIM DR
EP-1270455-A1	20030102	Verfahren und Vorrichtung zur Montage und Verpackung kleinstueckiger Artikel	THEEGARTEN PACTEC GMBH & CO KG	HAGEDORN JOCHEN,KUEHNAST BERND,BODACH SIEGMUND,FREITAG HARTMUT
EP-1857486-A1	20071121	Verfahren zur Herstellung von Polyarylenetherketonen	EVONIK DEGUSSA GMBH	GUENZEL BERND,RICHTER ALEXANDER,SCHIEMANN VERA,MAUL JUERGEN
EP-1283011-A1	20030212	Verfahren zur Herstellung von prebiotischen Sauerteigen/Vorteigen	ERNST BOECKER GMBH & CO KG	VOGEL RUDI,KORAKLI MAHER,BRANDT MARKUS,GAENZLE MICHAEL,STOLZ PETER DR,HAMMES WALTER PETER
EP-0714338-A1	19960605	VERFAHREN UND VORRICHTUNG ZUM SCHLEIFEN EINER KURBELWELLE	JUNKER ERWIN	JUNKER ERWIN
EP-0663168-A1	19950719	Federleiste aus Schichtholz.	WERZALIT AG & CO	RAMBACHER STEPHAN,SCHUEPFER ARNULF
EP-0873575-A1	19981028	VORRICHTUNG ZUR HERSTELLUNG OXIDISCHER DÜNNSCHICHTEN	THEVA DUENNSCHICHTTECHNIK GMBH	KINDER HELMUT
EP-1503168-A1	20050202	Tastmessgerät	HAFF & SCHNEIDER GMBH & CO OHG	MOERZ FRIDOLIN
EP-1329085-A1	20030723	KOMMUNIKATIONSENDGERÄT	SIEMENS AG	NEVERMANN PETER
EP-1350948-A1	20031008	Kraftstoffeinspritzeinrichtung für eine Brennkraftmaschine	BOSCH GMBH ROBERT	RUESSELER KARL-FRIEDRICH,BAUER PETER,AMBROCK SASCHA,MAIER ULRICH,KOEHLER ACHIM
EP-0399010-A1	19901128	PAPIER-, KARTON- ODER PAPPENARTIGER WERKSTOFF UND VERFAHREN ZU DESSEN HERSTELLUNG.	DOBLANZKI PETER	ZEUNER MANFRED,DOBLANZKI PETER
